p1,p2,ptype,fid1,fid2,tags,set,nsamples
F0216/MID3,F0216/MID4,bb,F0216,F0216,204,0,12
F0216/MID4,F0216/MID5,bb,F0216,F0216,204,0,9
F0216/MID4,F0216/MID5,sibs,F0216,F0216,204,0,9
F0216/MID4,F0216/MID5,ss,F0216,F0216,204,0,9
F0216/MID6,F0216/MID7,bb,F0216,F0216,204,0,2
F0216/MID6,F0216/MID7,ss,F0216,F0216,204,0,2
F0221/MID1,F0221/MID5,bb,F0221,F0221,207,0,78
F0221/MID1,F0221/MID4,bb,F0221,F0221,207,0,39
F0221/MID1,F0221/MID2,sibs,F0221,F0221,207,0,13
F0221/MID1,F0221/MID2,ss,F0221,F0221,207,0,13
F0221/MID1,F0221/MID5,ss,F0221,F0221,207,0,78
F0221/MID1,F0221/MID4,ss,F0221,F0221,207,0,39
F0221/MID1,F0221/MID2,bb,F0221,F0221,207,0,13
F0221/MID2,F0221/MID5,ss,F0221,F0221,207,0,6
F0221/MID2,F0221/MID5,bb,F0221,F0221,207,0,6
F0221/MID2,F0221/MID4,ss,F0221,F0221,207,0,3
F0221/MID2,F0221/MID4,bb,F0221,F0221,207,0,3
F0221/MID2,F0221/MID5,sibs,F0221,F0221,207,0,6
F0221/MID2,F0221/MID4,sibs,F0221,F0221,207,0,3
F0221/MID3,F0221/MID1,fs,F0221,F0221,207,0,104
F0221/MID3,F0221/MID5,fs,F0221,F0221,207,0,48
F0221/MID3,F0221/MID2,fd,F0221,F0221,207,0,8
F0221/MID3,F0221/MID4,fs,F0221,F0221,207,0,24
F0221/MID4,F0221/MID5,ss,F0221,F0221,207,0,18
F0221/MID4,F0221/MID5,bb,F0221,F0221,207,0,18
F0225/MID1,F0225/MID2,ss,F0225,F0225,211,0,306
F0225/MID1,F0225/MID2,bb,F0225,F0225,211,0,306
F0225/MID4,F0225/MID1,md,F0225,F0225,211,0,36
F0225/MID4,F0225/MID2,md,F0225,F0225,211,0,34
F0227/MID1,F0227/MID3,sibs,F0227,F0227,213,0,24
F0227/MID1,F0227/MID2,ss,F0227,F0227,213,0,24
F0227/MID1,F0227/MID3,bb,F0227,F0227,213,0,24
F0227/MID1,F0227/MID3,ss,F0227,F0227,213,0,24
F0227/MID1,F0227/MID2,bb,F0227,F0227,213,0,24
F0227/MID1,F0227/MID5,fs,F0227,F0227,213,0,8
F0227/MID2,F0227/MID3,ss,F0227,F0227,213,0,9
F0227/MID2,F0227/MID3,bb,F0227,F0227,213,0,9
F0227/MID2,F0227/MID3,sibs,F0227,F0227,213,0,9
F0227/MID4,F0227/MID1,ms,F0227,F0227,213,0,8
F0227/MID4,F0227/MID3,md,F0227,F0227,213,0,3
F0227/MID4,F0227/MID2,ms,F0227,F0227,213,0,3
F0228/MID1,F0228/MID3,fd,F0228,F0228,214,0,5
F0228/MID1,F0228/MID4,fd,F0228,F0228,214,0,10
F0228/MID2,F0228/MID4,md,F0228,F0228,214,0,8
F0228/MID2,F0228/MID3,md,F0228,F0228,214,0,4
F0228/MID3,F0228/MID4,bb,F0228,F0228,214,0,2
F0228/MID3,F0228/MID4,ss,F0228,F0228,214,0,2
F0229/MID1,F0229/MID3,fd,F0229,F0229,215,0,28
F0229/MID1,F0229/MID4,fd,F0229,F0229,215,0,24
F0229/MID2,F0229/MID3,md,F0229,F0229,215,0,63
F0229/MID2,F0229/MID4,md,F0229,F0229,215,0,54
F0229/MID3,F0229/MID4,ss,F0229,F0229,215,0,42
F0229/MID3,F0229/MID4,bb,F0229,F0229,215,0,42
F0229/MID5,F0229/MID3,gmgs,F0229,F0229,215,0,7
F0229/MID5,F0229/MID4,gmgs,F0229,F0229,215,0,6
F0229/MID5,F0229/MID1,fs,F0229,F0229,215,0,4
F0229/MID6,F0229/MID1,ms,F0229,F0229,215,0,4
F0229/MID6,F0229/MID4,gfgs,F0229,F0229,215,0,6
F0229/MID6,F0229/MID3,gfgs,F0229,F0229,215,0,7
F0232/MID1,F0232/MID4,fd,F0232,F0232,217,0,24
F0232/MID1,F0232/MID3,fd,F0232,F0232,217,0,6
F0232/MID1,F0232/MID2,bb,F0232,F0232,217,0,36
F0232/MID1,F0232/MID2,sibs,F0232,F0232,217,0,36
F0232/MID1,F0232/MID5,fd,F0232,F0232,217,0,6
F0232/MID1,F0232/MID2,ss,F0232,F0232,217,0,36
F0232/MID2,F0232/MID4,md,F0232,F0232,217,0,24
F0232/MID2,F0232/MID5,md,F0232,F0232,217,0,6
F0232/MID2,F0232/MID3,md,F0232,F0232,217,0,6
F0232/MID3,F0232/MID4,ss,F0232,F0232,217,0,4
F0232/MID3,F0232/MID5,ss,F0232,F0232,217,0,1
F0232/MID3,F0232/MID5,bb,F0232,F0232,217,0,1
F0232/MID3,F0232/MID4,bb,F0232,F0232,217,0,4
F0232/MID4,F0232/MID5,ss,F0232,F0232,217,0,4
F0232/MID4,F0232/MID5,bb,F0232,F0232,217,0,4
F0234/MID1,F0234/MID3,fs,F0234,F0234,219,0,40
F0234/MID1,F0234/MID6,bb,F0234,F0234,219,0,20
F0234/MID1,F0234/MID4,fs,F0234,F0234,219,0,50
F0234/MID1,F0234/MID6,ss,F0234,F0234,219,0,20
F0234/MID1,F0234/MID5,fs,F0234,F0234,219,0,20
F0234/MID2,F0234/MID3,ms,F0234,F0234,219,0,20
F0234/MID2,F0234/MID4,ms,F0234,F0234,219,0,25
F0234/MID2,F0234/MID5,ms,F0234,F0234,219,0,10
F0234/MID3,F0234/MID4,ss,F0234,F0234,219,0,20
F0234/MID3,F0234/MID5,bb,F0234,F0234,219,0,8
F0234/MID3,F0234/MID5,ss,F0234,F0234,219,0,8
F0234/MID3,F0234/MID4,bb,F0234,F0234,219,0,20
F0234/MID4,F0234/MID5,ss,F0234,F0234,219,0,10
F0234/MID4,F0234/MID5,bb,F0234,F0234,219,0,10
F0235/MID1,F0235/MID5,gmgd,F0235,F0235,220,0,3
F0235/MID1,F0235/MID3,fs,F0235,F0235,220,0,9
F0235/MID1,F0235/MID4,gmgd,F0235,F0235,220,0,3
F0235/MID2,F0235/MID4,gfgd,F0235,F0235,220,0,2
F0235/MID2,F0235/MID3,ms,F0235,F0235,220,0,6
F0235/MID2,F0235/MID5,gfgd,F0235,F0235,220,0,2
F0235/MID3,F0235/MID4,fs,F0235,F0235,220,0,3
F0235/MID3,F0235/MID5,fs,F0235,F0235,220,0,3
F0235/MID4,F0235/MID5,bb,F0235,F0235,220,0,1
F0235/MID4,F0235/MID5,ss,F0235,F0235,220,0,1
F0235/MID6,F0235/MID5,ms,F0235,F0235,220,0,1
F0237/MID1,F0237/MID3,md,F0237,F0237,222,0,30
F0237/MID1,F0237/MID2,md,F0237,F0237,222,0,50
F0237/MID2,F0237/MID3,bb,F0237,F0237,222,0,15
F0237/MID2,F0237/MID3,ss,F0237,F0237,222,0,15
F0237/MID4,F0237/MID3,fd,F0237,F0237,222,0,12
F0237/MID4,F0237/MID2,fd,F0237,F0237,222,0,20
F0237/MID5,F0237/MID3,gfgs,F0237,F0237,222,0,3
F0237/MID5,F0237/MID2,gfgs,F0237,F0237,222,0,5
F0237/MID5,F0237/MID1,md,F0237,F0237,222,0,10
F0237/MID6,F0237/MID3,gmgs,F0237,F0237,222,0,6
F0237/MID6,F0237/MID2,gmgs,F0237,F0237,222,0,10
F0237/MID6,F0237/MID1,fd,F0237,F0237,222,0,20
F0239/MID1,F0239/MID4,bb,F0239,F0239,224,0,40
F0239/MID1,F0239/MID3,bb,F0239,F0239,224,0,32
F0239/MID1,F0239/MID2,bb,F0239,F0239,224,0,32
F0239/MID1,F0239/MID4,ss,F0239,F0239,224,0,40
F0239/MID1,F0239/MID4,sibs,F0239,F0239,224,0,40
F0239/MID1,F0239/MID2,ss,F0239,F0239,224,0,32
F0239/MID1,F0239/MID3,ss,F0239,F0239,224,0,32
F0239/MID1,F0239/MID3,sibs,F0239,F0239,224,0,32
F0239/MID2,F0239/MID3,bb,F0239,F0239,224,0,16
F0239/MID2,F0239/MID4,bb,F0239,F0239,224,0,20
F0239/MID2,F0239/MID4,sibs,F0239,F0239,224,0,20
F0239/MID2,F0239/MID4,ss,F0239,F0239,224,0,20
F0239/MID2,F0239/MID3,sibs,F0239,F0239,224,0,16
F0239/MID2,F0239/MID3,ss,F0239,F0239,224,0,16
F0239/MID3,F0239/MID4,bb,F0239,F0239,224,0,20
F0239/MID3,F0239/MID4,ss,F0239,F0239,224,0,20
F0241/MID1,F0241/MID4,md,F0241,F0241,226,0,20
F0241/MID1,F0241/MID3,ms,F0241,F0241,226,0,40
F0241/MID2,F0241/MID4,fd,F0241,F0241,226,0,14
F0241/MID2,F0241/MID3,fs,F0241,F0241,226,0,28
F0241/MID3,F0241/MID4,bb,F0241,F0241,226,0,8
F0241/MID3,F0241/MID4,sibs,F0241,F0241,226,0,8
F0241/MID3,F0241/MID4,ss,F0241,F0241,226,0,8
F0242/MID1,F0242/MID5,fs,F0242,F0242,227,0,30
F0242/MID1,F0242/MID3,fd,F0242,F0242,227,0,30
F0242/MID1,F0242/MID4,fd,F0242,F0242,227,0,50
F0242/MID2,F0242/MID3,md,F0242,F0242,227,0,24
F0242/MID4,F0242/MID5,bb,F0242,F0242,227,0,15
F0242/MID4,F0242/MID5,sibs,F0242,F0242,227,0,15
F0242/MID4,F0242/MID5,ss,F0242,F0242,227,0,15
F0246/MID1,F0246/MID7,bb,F0246,F0246,231,0,8
F0246/MID1,F0246/MID7,sibs,F0246,F0246,231,0,8
F0246/MID1,F0246/MID2,ms,F0246,F0246,231,0,16
F0246/MID1,F0246/MID7,ss,F0246,F0246,231,0,8
F0246/MID1,F0246/MID4,md,F0246,F0246,231,0,24
F0246/MID3,F0246/MID4,fd,F0246,F0246,231,0,3
F0246/MID5,F0246/MID1,fd,F0246,F0246,231,0,16
F0246/MID5,F0246/MID7,fs,F0246,F0246,231,0,2
F0246/MID5,F0246/MID2,gmgd,F0246,F0246,231,0,4
F0246/MID5,F0246/MID4,gmgs,F0246,F0246,231,0,6
F0246/MID6,F0246/MID7,ms,F0246,F0246,231,0,1
F0246/MID6,F0246/MID4,gfgs,F0246,F0246,231,0,3
F0246/MID6,F0246/MID2,gfgd,F0246,F0246,231,0,2
F0247/MID1,F0247/MID3,ms,F0247,F0247,232,0,18
F0247/MID2,F0247/MID3,fs,F0247,F0247,232,0,18
F0249/MID1,F0249/MID4,fs,F0249,F0249,234,0,26
F0249/MID1,F0249/MID5,fs,F0249,F0249,234,0,65
F0249/MID1,F0249/MID9,gmgd,F0249,F0249,234,0,26
F0249/MID1,F0249/MID10,fd,F0249,F0249,234,0,39
F0249/MID2,F0249/MID3,ms,F0249,F0249,234,0,35
F0249/MID4,F0249/MID10,ss,F0249,F0249,234,0,6
F0249/MID4,F0249/MID10,sibs,F0249,F0249,234,0,6
F0249/MID4,F0249/MID10,bb,F0249,F0249,234,0,6
F0249/MID5,F0249/MID9,fs,F0249,F0249,234,0,10
F0249/MID6,F0249/MID5,ms,F0249,F0249,234,0,5
F0249/MID6,F0249/MID9,gfgd,F0249,F0249,234,0,2
F0249/MID7,F0249/MID4,ms,F0249,F0249,234,0,2
F0249/MID7,F0249/MID10,md,F0249,F0249,234,0,3
F0249/MID8,F0249/MID9,ms,F0249,F0249,234,0,4
F0251/MID1,F0251/MID2,bb,F0251,F0251,236,0,8
F0251/MID1,F0251/MID3,ss,F0251,F0251,236,0,24
F0251/MID1,F0251/MID3,bb,F0251,F0251,236,0,24
F0251/MID1,F0251/MID6,ss,F0251,F0251,236,0,8
F0251/MID1,F0251/MID6,bb,F0251,F0251,236,0,8
F0251/MID1,F0251/MID2,ss,F0251,F0251,236,0,8
F0251/MID1,F0251/MID8,fd,F0251,F0251,236,0,32
F0251/MID1,F0251/MID6,sibs,F0251,F0251,236,0,8
F0251/MID1,F0251/MID9,fs,F0251,F0251,236,0,16
F0251/MID2,F0251/MID3,bb,F0251,F0251,236,0,3
F0251/MID2,F0251/MID6,ss,F0251,F0251,236,0,1
F0251/MID2,F0251/MID3,ss,F0251,F0251,236,0,3
F0251/MID2,F0251/MID6,sibs,F0251,F0251,236,0,1
F0251/MID2,F0251/MID6,bb,F0251,F0251,236,0,1
F0251/MID3,F0251/MID6,ss,F0251,F0251,236,0,3
F0251/MID3,F0251/MID6,sibs,F0251,F0251,236,0,3
F0251/MID3,F0251/MID6,bb,F0251,F0251,236,0,3
F0251/MID5,F0251/MID8,md,F0251,F0251,236,0,8
F0251/MID5,F0251/MID9,ms,F0251,F0251,236,0,4
F0251/MID7,F0251/MID1,ms,F0251,F0251,236,0,8
F0251/MID7,F0251/MID9,gfgd,F0251,F0251,236,0,2
F0251/MID7,F0251/MID6,md,F0251,F0251,236,0,1
F0251/MID7,F0251/MID8,gfgs,F0251,F0251,236,0,4
F0251/MID7,F0251/MID3,ms,F0251,F0251,236,0,3
F0251/MID7,F0251/MID2,ms,F0251,F0251,236,0,1
F0251/MID8,F0251/MID9,bb,F0251,F0251,236,0,8
F0251/MID8,F0251/MID9,sibs,F0251,F0251,236,0,8
F0251/MID8,F0251/MID9,ss,F0251,F0251,236,0,8
F0252/MID1,F0252/MID4,ss,F0252,F0252,237,0,16
F0252/MID1,F0252/MID2,ms,F0252,F0252,237,0,32
F0252/MID1,F0252/MID3,ms,F0252,F0252,237,0,40
F0252/MID1,F0252/MID4,bb,F0252,F0252,237,0,16
F0252/MID2,F0252/MID3,ss,F0252,F0252,237,0,20
F0252/MID2,F0252/MID3,bb,F0252,F0252,237,0,20
F0253/MID1,F0253/MID7,ss,F0253,F0253,238,0,16
F0253/MID1,F0253/MID7,bb,F0253,F0253,238,0,16
F0253/MID1,F0253/MID3,ms,F0253,F0253,238,0,8
F0253/MID1,F0253/MID4,ms,F0253,F0253,238,0,8
F0253/MID2,F0253/MID4,fs,F0253,F0253,238,0,4
F0253/MID2,F0253/MID3,fs,F0253,F0253,238,0,4
F0253/MID3,F0253/MID4,bb,F0253,F0253,238,0,1
F0253/MID3,F0253/MID4,ss,F0253,F0253,238,0,1
F0253/MID5,F0253/MID1,fd,F0253,F0253,238,0,8
F0254/MID1,F0254/MID5,sibs,F0254,F0254,239,0,27
F0254/MID1,F0254/MID5,ss,F0254,F0254,239,0,27
F0254/MID1,F0254/MID5,bb,F0254,F0254,239,0,27
F0254/MID1,F0254/MID2,fd,F0254,F0254,239,0,36
F0254/MID1,F0254/MID4,fd,F0254,F0254,239,0,18
F0254/MID2,F0254/MID4,bb,F0254,F0254,239,0,8
F0254/MID2,F0254/MID4,ss,F0254,F0254,239,0,8
F0254/MID3,F0254/MID1,ms,F0254,F0254,239,0,9
F0254/MID3,F0254/MID5,md,F0254,F0254,239,0,3
F0254/MID3,F0254/MID2,gfgs,F0254,F0254,239,0,4
F0254/MID3,F0254/MID4,gfgs,F0254,F0254,239,0,2
F0254/MID6,F0254/MID5,fd,F0254,F0254,239,0,3
F0254/MID6,F0254/MID2,gmgs,F0254,F0254,239,0,4
F0254/MID6,F0254/MID4,gmgs,F0254,F0254,239,0,2
F0254/MID6,F0254/MID1,fs,F0254,F0254,239,0,9
F0256/MID1,F0256/MID7,ss,F0256,F0256,241,0,7
F0256/MID1,F0256/MID5,bb,F0256,F0256,241,0,7
F0256/MID1,F0256/MID7,sibs,F0256,F0256,241,0,7
F0256/MID1,F0256/MID6,ss,F0256,F0256,241,0,7
F0256/MID1,F0256/MID5,ss,F0256,F0256,241,0,7
F0256/MID1,F0256/MID6,bb,F0256,F0256,241,0,7
F0256/MID1,F0256/MID7,bb,F0256,F0256,241,0,7
F0256/MID1,F0256/MID4,fd,F0256,F0256,241,0,42
F0256/MID1,F0256/MID3,fd,F0256,F0256,241,0,42
F0256/MID2,F0256/MID4,md,F0256,F0256,241,0,30
F0256/MID2,F0256/MID3,md,F0256,F0256,241,0,30
F0256/MID3,F0256/MID4,ss,F0256,F0256,241,0,36
F0256/MID3,F0256/MID4,bb,F0256,F0256,241,0,36
F0256/MID5,F0256/MID7,ss,F0256,F0256,241,0,1
F0256/MID5,F0256/MID7,bb,F0256,F0256,241,0,1
F0256/MID5,F0256/MID6,ss,F0256,F0256,241,0,1
F0256/MID5,F0256/MID6,bb,F0256,F0256,241,0,1
F0256/MID5,F0256/MID7,sibs,F0256,F0256,241,0,1
F0256/MID6,F0256/MID7,sibs,F0256,F0256,241,0,1
F0256/MID6,F0256/MID7,ss,F0256,F0256,241,0,1
F0256/MID6,F0256/MID7,bb,F0256,F0256,241,0,1
F0257/MID1,F0257/MID2,ss,F0257,F0257,242,0,32
F0257/MID1,F0257/MID2,bb,F0257,F0257,242,0,32
F0257/MID1,F0257/MID3,ss,F0257,F0257,242,0,16
F0257/MID1,F0257/MID3,sibs,F0257,F0257,242,0,16
F0257/MID1,F0257/MID3,bb,F0257,F0257,242,0,16
F0257/MID2,F0257/MID3,sibs,F0257,F0257,242,0,8
F0257/MID2,F0257/MID3,ss,F0257,F0257,242,0,8
F0257/MID2,F0257/MID3,bb,F0257,F0257,242,0,8
F0257/MID4,F0257/MID2,ms,F0257,F0257,242,0,12
F0257/MID4,F0257/MID1,ms,F0257,F0257,242,0,24
F0257/MID4,F0257/MID3,md,F0257,F0257,242,0,6
F0257/MID5,F0257/MID3,fd,F0257,F0257,242,0,2
F0257/MID5,F0257/MID2,fs,F0257,F0257,242,0,4
F0257/MID5,F0257/MID1,fs,F0257,F0257,242,0,8
F0260/MID1,F0260/MID2,fd,F0260,F0260,245,0,24
F0260/MID2,F0260/MID4,ms,F0260,F0260,245,0,32
F0260/MID3,F0260/MID4,fs,F0260,F0260,245,0,20
F0262/MID1,F0262/MID6,fd,F0262,F0262,246,0,72
F0262/MID1,F0262/MID5,fd,F0262,F0262,246,0,90
F0262/MID1,F0262/MID7,fs,F0262,F0262,246,0,18
F0262/MID1,F0262/MID4,fs,F0262,F0262,246,0,54
F0262/MID1,F0262/MID3,fs,F0262,F0262,246,0,54
F0262/MID2,F0262/MID7,ms,F0262,F0262,246,0,10
F0262/MID2,F0262/MID5,md,F0262,F0262,246,0,50
F0262/MID2,F0262/MID4,ms,F0262,F0262,246,0,30
F0262/MID2,F0262/MID3,ms,F0262,F0262,246,0,30
F0262/MID2,F0262/MID6,md,F0262,F0262,246,0,40
F0262/MID3,F0262/MID6,sibs,F0262,F0262,246,0,48
F0262/MID3,F0262/MID4,bb,F0262,F0262,246,0,36
F0262/MID3,F0262/MID5,bb,F0262,F0262,246,0,60
F0262/MID3,F0262/MID5,sibs,F0262,F0262,246,0,60
F0262/MID3,F0262/MID7,ss,F0262,F0262,246,0,12
F0262/MID3,F0262/MID6,bb,F0262,F0262,246,0,48
F0262/MID3,F0262/MID4,ss,F0262,F0262,246,0,36
F0262/MID3,F0262/MID6,ss,F0262,F0262,246,0,48
F0262/MID3,F0262/MID5,ss,F0262,F0262,246,0,60
F0262/MID3,F0262/MID7,bb,F0262,F0262,246,0,12
F0262/MID4,F0262/MID6,bb,F0262,F0262,246,0,48
F0262/MID4,F0262/MID6,sibs,F0262,F0262,246,0,48
F0262/MID4,F0262/MID5,sibs,F0262,F0262,246,0,60
F0262/MID4,F0262/MID7,ss,F0262,F0262,246,0,12
F0262/MID4,F0262/MID5,ss,F0262,F0262,246,0,60
F0262/MID4,F0262/MID5,bb,F0262,F0262,246,0,60
F0262/MID4,F0262/MID7,bb,F0262,F0262,246,0,12
F0262/MID4,F0262/MID6,ss,F0262,F0262,246,0,48
F0262/MID5,F0262/MID7,ss,F0262,F0262,246,0,20
F0262/MID5,F0262/MID7,bb,F0262,F0262,246,0,20
F0262/MID5,F0262/MID6,ss,F0262,F0262,246,0,80
F0262/MID5,F0262/MID6,bb,F0262,F0262,246,0,80
F0262/MID5,F0262/MID7,sibs,F0262,F0262,246,0,20
F0262/MID6,F0262/MID7,sibs,F0262,F0262,246,0,16
F0262/MID6,F0262/MID7,bb,F0262,F0262,246,0,16
F0262/MID6,F0262/MID7,ss,F0262,F0262,246,0,16
F0263/MID1,F0263/MID3,fs,F0263,F0263,247,0,36
F0263/MID2,F0263/MID3,ms,F0263,F0263,247,0,20
F0264/MID1,F0264/MID2,fs,F0264,F0264,248,0,3
F0264/MID1,F0264/MID8,fs,F0264,F0264,248,0,3
F0264/MID10,F0264/MID1,ms,F0264,F0264,248,0,3
F0264/MID10,F0264/MID8,gfgd,F0264,F0264,248,0,1
F0264/MID10,F0264/MID2,gfgd,F0264,F0264,248,0,1
F0264/MID2,F0264/MID8,bb,F0264,F0264,248,0,1
F0264/MID2,F0264/MID8,ss,F0264,F0264,248,0,1
F0264/MID6,F0264/MID8,ms,F0264,F0264,248,0,1
F0264/MID6,F0264/MID2,ms,F0264,F0264,248,0,1
F0264/MID9,F0264/MID8,gmgd,F0264,F0264,248,0,1
F0264/MID9,F0264/MID2,gmgd,F0264,F0264,248,0,1
F0264/MID9,F0264/MID1,fs,F0264,F0264,248,0,3
F0267/MID2,F0267/MID1,ms,F0267,F0267,250,0,33
F0267/MID3,F0267/MID1,fs,F0267,F0267,250,0,44
F0267/MID4,F0267/MID1,gmgd,F0267,F0267,250,0,11
F0267/MID5,F0267/MID1,gfgd,F0267,F0267,250,0,11
F0268/MID1,F0268/MID2,bb,F0268,F0268,251,0,56
F0268/MID1,F0268/MID2,ss,F0268,F0268,251,0,56
F0269/MID1,F0269/MID4,fd,F0269,F0269,252,0,60
F0269/MID1,F0269/MID6,fs,F0269,F0269,252,0,45
F0269/MID1,F0269/MID3,fd,F0269,F0269,252,0,90
F0269/MID2,F0269/MID3,md,F0269,F0269,252,0,54
F0269/MID2,F0269/MID6,ms,F0269,F0269,252,0,27
F0269/MID2,F0269/MID4,md,F0269,F0269,252,0,36
F0269/MID3,F0269/MID6,ss,F0269,F0269,252,0,18
F0269/MID3,F0269/MID4,ss,F0269,F0269,252,0,24
F0269/MID3,F0269/MID4,bb,F0269,F0269,252,0,24
F0269/MID3,F0269/MID6,sibs,F0269,F0269,252,0,18
F0269/MID3,F0269/MID6,bb,F0269,F0269,252,0,18
F0269/MID4,F0269/MID6,ss,F0269,F0269,252,0,12
F0269/MID4,F0269/MID6,bb,F0269,F0269,252,0,12
F0269/MID4,F0269/MID6,sibs,F0269,F0269,252,0,12
F0269/MID5,F0269/MID1,fs,F0269,F0269,252,0,60
F0270/MID1,F0270/MID2,bb,F0270,F0270,253,0,32
F0270/MID1,F0270/MID2,ss,F0270,F0270,253,0,32
F0270/MID3,F0270/MID1,fd,F0270,F0270,253,0,32
F0270/MID3,F0270/MID2,fd,F0270,F0270,253,0,16
F0270/MID4,F0270/MID1,md,F0270,F0270,253,0,40
F0270/MID4,F0270/MID2,md,F0270,F0270,253,0,20
F0271/MID1,F0271/MID2,fd,F0271,F0271,254,0,63
F0271/MID3,F0271/MID2,md,F0271,F0271,254,0,28
F0272/MID1,F0272/MID3,fd,F0272,F0272,255,0,15
F0272/MID1,F0272/MID4,fd,F0272,F0272,255,0,30
F0272/MID2,F0272/MID3,md,F0272,F0272,255,0,5
F0272/MID3,F0272/MID4,ss,F0272,F0272,255,0,2
F0272/MID3,F0272/MID4,bb,F0272,F0272,255,0,2
F0272/MID5,F0272/MID4,md,F0272,F0272,255,0,14
F0273/MID1,F0273/MID4,fs,F0273,F0273,256,0,40
F0273/MID1,F0273/MID3,fd,F0273,F0273,256,0,60
F0273/MID2,F0273/MID3,md,F0273,F0273,256,0,42
F0273/MID2,F0273/MID4,ms,F0273,F0273,256,0,28
F0273/MID3,F0273/MID4,bb,F0273,F0273,256,0,24
F0273/MID3,F0273/MID4,sibs,F0273,F0273,256,0,24
F0273/MID3,F0273/MID4,ss,F0273,F0273,256,0,24
F0274/MID1,F0274/MID4,ms,F0274,F0274,257,0,35
F0274/MID1,F0274/MID2,ms,F0274,F0274,257,0,35
F0274/MID2,F0274/MID4,bb,F0274,F0274,257,0,25
F0274/MID2,F0274/MID4,ss,F0274,F0274,257,0,25
F0274/MID3,F0274/MID4,fs,F0274,F0274,257,0,30
F0274/MID3,F0274/MID2,fs,F0274,F0274,257,0,30
F0277/MID1,F0277/MID4,ss,F0277,F0277,259,0,6
F0277/MID1,F0277/MID4,bb,F0277,F0277,259,0,6
F0277/MID2,F0277/MID1,md,F0277,F0277,259,0,24
F0277/MID2,F0277/MID4,md,F0277,F0277,259,0,4
F0277/MID3,F0277/MID1,fd,F0277,F0277,259,0,6
F0279/MID1,F0279/MID2,ss,F0279,F0279,261,0,100
F0279/MID1,F0279/MID2,bb,F0279,F0279,261,0,100
F0280/MID1,F0280/MID2,gmgs,F0280,F0280,262,0,10
F0280/MID1,F0280/MID4,fd,F0280,F0280,262,0,40
F0280/MID3,F0280/MID2,gfgs,F0280,F0280,262,0,5
F0280/MID3,F0280/MID4,md,F0280,F0280,262,0,20
F0280/MID4,F0280/MID2,md,F0280,F0280,262,0,4
F0284/MID1,F0284/MID2,sibs,F0284,F0284,266,0,54
F0284/MID1,F0284/MID2,ss,F0284,F0284,266,0,54
F0284/MID1,F0284/MID2,bb,F0284,F0284,266,0,54
F0284/MID3,F0284/MID1,md,F0284,F0284,266,0,54
F0284/MID3,F0284/MID2,ms,F0284,F0284,266,0,36
F0284/MID4,F0284/MID1,gmgs,F0284,F0284,266,0,9
F0284/MID4,F0284/MID3,fd,F0284,F0284,266,0,6
F0284/MID4,F0284/MID2,gmgd,F0284,F0284,266,0,6
F0284/MID5,F0284/MID3,md,F0284,F0284,266,0,6
F0284/MID5,F0284/MID2,gfgd,F0284,F0284,266,0,6
F0284/MID5,F0284/MID1,gfgs,F0284,F0284,266,0,9
F0284/MID6,F0284/MID1,fd,F0284,F0284,266,0,9
F0284/MID6,F0284/MID2,fs,F0284,F0284,266,0,6
F0286/MID1,F0286/MID2,ss,F0286,F0286,268,0,70
F0286/MID1,F0286/MID2,bb,F0286,F0286,268,0,70
F0286/MID2,F0286/MID4,fs,F0286,F0286,268,0,10
F0286/MID3,F0286/MID4,ms,F0286,F0286,268,0,3
F0288/MID1,F0288/MID6,fd,F0288,F0288,270,0,3
F0288/MID1,F0288/MID4,fs,F0288,F0288,270,0,6
F0288/MID1,F0288/MID5,fs,F0288,F0288,270,0,6
F0288/MID1,F0288/MID3,fd,F0288,F0288,270,0,9
F0288/MID2,F0288/MID3,md,F0288,F0288,270,0,9
F0288/MID2,F0288/MID6,md,F0288,F0288,270,0,3
F0288/MID2,F0288/MID4,ms,F0288,F0288,270,0,6
F0288/MID2,F0288/MID5,ms,F0288,F0288,270,0,6
F0288/MID3,F0288/MID4,ss,F0288,F0288,270,0,6
F0288/MID3,F0288/MID6,ss,F0288,F0288,270,0,3
F0288/MID3,F0288/MID5,bb,F0288,F0288,270,0,6
F0288/MID3,F0288/MID5,sibs,F0288,F0288,270,0,6
F0288/MID3,F0288/MID5,ss,F0288,F0288,270,0,6
F0288/MID3,F0288/MID6,bb,F0288,F0288,270,0,3
F0288/MID3,F0288/MID4,sibs,F0288,F0288,270,0,6
F0288/MID3,F0288/MID4,bb,F0288,F0288,270,0,6
F0288/MID4,F0288/MID6,ss,F0288,F0288,270,0,2
F0288/MID4,F0288/MID5,bb,F0288,F0288,270,0,4
F0288/MID4,F0288/MID6,bb,F0288,F0288,270,0,2
F0288/MID4,F0288/MID5,ss,F0288,F0288,270,0,4
F0288/MID4,F0288/MID6,sibs,F0288,F0288,270,0,2
F0288/MID5,F0288/MID6,sibs,F0288,F0288,270,0,2
F0288/MID5,F0288/MID6,bb,F0288,F0288,270,0,2
F0288/MID5,F0288/MID6,ss,F0288,F0288,270,0,2
F0289/MID1,F0289/MID2,fd,F0289,F0289,271,0,90
F0289/MID1,F0289/MID5,fd,F0289,F0289,271,0,40
F0289/MID2,F0289/MID5,bb,F0289,F0289,271,0,36
F0289/MID2,F0289/MID5,ss,F0289,F0289,271,0,36
